trial 0 t0 lA False rA False pd1 0 pd2 0 eo1 0 eo2 0 pp1 (0.0, 0.0) pp2 (0.0, 0.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 1 t85.24998 lA True rA True pd1 2.279755 pd2 2.876389 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.1, 1.8, -29.7) go2 (-29.0, 2.9, -27.8)
trial 1 t85.27206 lA True rA True pd1 2.281296 pd2 2.904556 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.7) go2 (-29.0, 2.9, -27.8)
trial 1 t85.29433 lA True rA True pd1 2.125626 pd2 2.890839 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.6) go2 (-29.0, 2.9, -27.8)
trial 1 t85.31644 lA True rA True pd1 2.144882 pd2 2.879349 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.6) go2 (-29.0, 2.9, -27.8)
trial 1 t85.33865 lA True rA True pd1 2.189621 pd2 2.877869 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.6) go2 (-29.0, 2.9, -27.8)
trial 1 t85.36099 lA True rA True pd1 2.19249 pd2 2.881256 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.6) go2 (-29.0, 2.8, -27.7)
trial 1 t85.38328 lA True rA True pd1 2.206253 pd2 2.906738 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.7) go2 (-29.0, 2.8, -27.7)
trial 1 t85.40536 lA True rA True pd1 2.205933 pd2 2.918823 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.7) go2 (-29.0, 2.8, -27.7)
trial 1 t85.42759 lA True rA True pd1 2.205902 pd2 2.883377 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.7) go2 (-29.0, 2.8, -27.6)
trial 1 t85.46073 lA True rA True pd1 2.192352 pd2 2.879471 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.7) go2 (-29.0, 2.8, -27.6)
trial 1 t85.48306 lA True rA True pd1 2.142761 pd2 2.820343 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.7) go2 (-29.0, 2.8, -27.6)
trial 1 t85.50515 lA True rA True pd1 2.143021 pd2 2.820755 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.7) go2 (-29.0, 2.8, -27.6)
trial 1 t85.52766 lA True rA True pd1 2.143311 pd2 2.845215 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.6) go2 (-29.0, 2.8, -27.5)
trial 1 t85.54963 lA True rA True pd1 2.12764 pd2 2.870056 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.6) go2 (-29.0, 2.8, -27.5)
trial 1 t85.57196 lA True rA True pd1 2.127991 pd2 2.870438 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.6) go2 (-29.0, 2.8, -27.5)
trial 1 t85.59407 lA True rA True pd1 2.128357 pd2 2.871002 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.6) go2 (-29.0, 2.8, -27.5)
trial 1 t85.61613 lA True rA True pd1 2.104782 pd2 2.871185 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.6) go2 (-29.0, 2.8, -27.5)
trial 1 t85.6385 lA True rA True pd1 2.049408 pd2 2.813004 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.6) go2 (-29.0, 2.8, -27.6)
trial 1 t85.66032 lA True rA True pd1 2.03569 pd2 2.806854 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.6) go2 (-29.0, 2.8, -27.6)
trial 1 t85.68279 lA True rA True pd1 2.013123 pd2 2.814453 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.5) go2 (-29.0, 2.8, -27.6)
trial 1 t85.7159 lA True rA True pd1 1.977997 pd2 2.808243 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.5) go2 (-29.0, 2.8, -27.6)
trial 1 t85.73842 lA True rA True pd1 1.959579 pd2 2.802521 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.5) go2 (-29.0, 2.8, -27.6)
trial 1 t85.7608 lA True rA True pd1 1.948914 pd2 2.7565 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.5) go2 (-29.0, 2.9, -27.6)
trial 1 t85.78268 lA True rA True pd1 1.941986 pd2 2.757874 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.5) go2 (-29.0, 2.9, -27.6)
trial 1 t85.80496 lA True rA True pd1 1.911041 pd2 2.742645 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.7, -29.5) go2 (-29.0, 2.9, -27.6)
trial 1 t85.82703 lA True rA True pd1 2.293274 pd2 2.751511 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.5, 1.6, -29.4) go2 (-28.6, 2.7, -27.2)
trial 1 t85.84911 lA True rA True pd1 2.317398 pd2 2.597977 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 1.7, -29.5) go2 (-28.4, 2.7, -27.2)
trial 1 t85.87145 lA True rA True pd1 2.312546 pd2 2.815704 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 1.7, -29.5) go2 (-28.4, 2.7, -27.2)
trial 1 t85.89376 lA True rA True pd1 2.316299 pd2 2.866226 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 1.7, -29.5) go2 (-28.4, 2.7, -27.3)
trial 1 t85.91599 lA True rA True pd1 2.312698 pd2 2.83374 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 1.7, -29.5) go2 (-28.4, 2.7, -27.3)
trial 1 t85.93839 lA True rA True pd1 2.314117 pd2 2.832336 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 1.7, -29.5) go2 (-28.4, 2.7, -27.3)
trial 1 t85.96039 lA True rA True pd1 2.321594 pd2 2.856537 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 1.7, -29.5) go2 (-28.4, 2.7, -27.3)
trial 1 t85.98245 lA True rA True pd1 2.319427 pd2 2.880219 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 1.7, -29.5) go2 (-28.4, 2.7, -27.3)
trial 1 t86.00487 lA True rA True pd1 2.322357 pd2 2.864105 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 1.7, -29.6) go2 (-28.4, 2.7, -27.3)
trial 1 t86.02705 lA True rA True pd1 2.408081 pd2 2.849136 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 1.7, -29.6) go2 (-28.4, 2.7, -27.3)
trial 1 t86.06007 lA True rA True pd1 2.34668 pd2 2.850937 eo1 0.772453 eo2 0.8049773 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 1.8, -29.9) go2 (-28.4, 2.7, -27.3)
trial 1 t86.08241 lA True rA True pd1 2.687927 pd2 2.755814 eo1 0.2497502 eo2 0.4240523 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 1.8, -30.0) go2 (-28.5, 2.7, -27.5)
trial 1 t86.10522 lA True rA True pd1 2.678345 pd2 1.175354 eo1 0 eo2 0.05125215 pp1 (0.5, 0.6) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (-0.2, -0.2, 1.0) go1 (33.5, 6.7, -50.2) go2 (-28.9, 20.9, -97.9)
trial 1 t86.12732 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 1 t86.14977 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 1 t86.17178 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0.1042117 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 1 t86.19414 lA False rA False pd1 -1 pd2 -1 eo1 0.3447361 eo2 0.3809971 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 1 t86.21633 lA True rA True pd1 1.974213 pd2 2.266251 eo1 0.692917 eo2 0.6479709 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.5, 2.3, -30.1) go2 (-28.7, 3.2, -27.5)
trial 1 t86.23817 lA True rA True pd1 2.476181 pd2 3.006302 eo1 0.8063642 eo2 0.7339504 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.4, 2.2, -30.2) go2 (-28.8, 3.3, -28.1)
trial 1 t86.26057 lA True rA True pd1 1.933441 pd2 2.04454 eo1 0.9235024 eo2 0.8288329 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.3, 2.0, -30.0) go2 (-28.8, 3.0, -27.6)
trial 1 t86.28239 lA True rA True pd1 1.870453 pd2 1.892639 eo1 1 eo2 0.9073536 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.3, 1.9, -29.9) go2 (-28.9, 2.9, -27.5)
trial 1 t86.30412 lA True rA True pd1 2.109955 pd2 2.236069 eo1 1 eo2 0.9963306 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.3, 1.8, -29.6) go2 (-28.8, 2.9, -27.4)
trial 1 t86.32626 lA True rA True pd1 2.213867 pd2 2.227386 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.3, 1.8, -29.6) go2 (-28.9, 2.9, -27.4)
trial 1 t86.34878 lA True rA True pd1 2.074036 pd2 2.588943 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.3, 1.8, -29.5) go2 (-28.9, 2.9, -27.4)
trial 1 t86.37118 lA True rA True pd1 2.074387 pd2 2.639145 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.3, 1.8, -29.5) go2 (-28.9, 2.9, -27.4)
trial 1 t86.39371 lA True rA True pd1 2.072617 pd2 2.679764 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.3, 1.8, -29.5) go2 (-28.9, 2.9, -27.4)
trial 1 t86.41615 lA True rA True pd1 2.11261 pd2 2.665482 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.3, 1.8, -29.5) go2 (-28.9, 2.9, -27.4)
trial 1 t86.44948 lA True rA True pd1 2.112686 pd2 2.666412 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.3, 1.8, -29.5) go2 (-28.9, 2.8, -27.4)
trial 1 t86.47153 lA True rA True pd1 2.193481 pd2 2.682938 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.3, 1.7, -29.4) go2 (-28.9, 2.8, -27.4)
trial 1 t86.4937 lA True rA True pd1 2.200577 pd2 2.67981 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.3, 1.7, -29.4) go2 (-28.9, 2.8, -27.4)
trial 1 t86.51578 lA True rA True pd1 2.063232 pd2 2.779449 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.8, -29.8) go2 (-29.0, 2.9, -27.7)
trial 1 t86.5379 lA True rA True pd1 2.640289 pd2 2.590225 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.6) go2 (-29.3, 3.0, -27.8)
trial 1 t86.56003 lA True rA True pd1 3.062164 pd2 2.574585 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.5) go2 (-29.3, 3.0, -27.8)
trial 1 t86.58198 lA True rA True pd1 3.038071 pd2 2.639648 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.4) go2 (-29.3, 3.0, -27.8)
trial 1 t86.60425 lA True rA True pd1 3.035721 pd2 2.647598 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.5) go2 (-29.3, 3.0, -27.8)
trial 1 t86.62686 lA True rA True pd1 3.043381 pd2 2.685394 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.5) go2 (-29.3, 3.0, -27.8)
trial 1 t86.64921 lA True rA True pd1 3.034653 pd2 2.691681 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.5) go2 (-29.3, 3.0, -27.8)
trial 1 t86.6712 lA True rA True pd1 3.039948 pd2 2.752426 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.5) go2 (-29.3, 3.0, -27.8)
trial 1 t86.69394 lA True rA True pd1 3.036118 pd2 2.791336 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.6) go2 (-29.3, 3.0, -27.8)
trial 1 t86.71597 lA True rA True pd1 3.035721 pd2 2.751846 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.6) go2 (-29.3, 3.0, -27.8)
trial 1 t86.73782 lA True rA True pd1 3.098709 pd2 2.751984 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.6) go2 (-29.3, 3.0, -27.8)
trial 1 t86.75997 lA True rA True pd1 3.098709 pd2 2.615341 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.6) go2 (-29.3, 3.0, -27.8)
trial 1 t86.78213 lA True rA True pd1 3.118774 pd2 2.628967 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.6) go2 (-29.3, 3.0, -27.8)
trial 1 t86.8157 lA True rA True pd1 3.009354 pd2 2.628128 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.6) go2 (-29.3, 3.0, -27.8)
trial 1 t86.83794 lA True rA True pd1 3.011139 pd2 2.629013 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.6) go2 (-29.3, 3.0, -27.8)
trial 1 t86.86018 lA True rA True pd1 2.954773 pd2 2.639755 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.6) go2 (-29.3, 3.0, -27.8)
trial 1 t86.88265 lA True rA True pd1 2.880997 pd2 2.665924 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.6) go2 (-29.3, 3.0, -27.8)
trial 1 t86.9047 lA True rA True pd1 2.879791 pd2 2.66568 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.5) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.1, -30.6) go2 (-29.3, 3.0, -27.8)
trial 1 t86.92679 lA True rA True pd1 1.944366 pd2 2.666687 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.9, -30.0) go2 (-28.9, 2.9, -27.4)
trial 1 t86.94941 lA True rA True pd1 1.99411 pd2 2.397919 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.9, -30.0) go2 (-28.9, 2.9, -27.5)
trial 1 t86.97107 lA True rA True pd1 1.995911 pd2 2.588699 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.9, -30.0) go2 (-28.9, 2.9, -27.5)
trial 1 t86.99321 lA True rA True pd1 2.068924 pd2 2.574829 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.8, -29.9) go2 (-28.9, 2.8, -27.5)
trial 1 t87.01534 lA True rA True pd1 2.059036 pd2 2.603622 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.8, -29.9) go2 (-28.9, 2.8, -27.5)
trial 1 t87.03748 lA True rA True pd1 2.059662 pd2 2.601929 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.8, -29.9) go2 (-28.9, 2.8, -27.5)
trial 1 t87.06002 lA True rA True pd1 2.061188 pd2 2.60791 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.8, -29.9) go2 (-28.9, 2.8, -27.5)
trial 1 t87.08163 lA True rA True pd1 2.060959 pd2 2.609955 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.8, -29.8) go2 (-28.9, 2.8, -27.5)
trial 1 t87.10398 lA True rA True pd1 2.061447 pd2 2.638489 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.8, -29.8) go2 (-28.9, 2.8, -27.5)
trial 1 t87.12632 lA True rA True pd1 2.039413 pd2 2.636566 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.8, -29.8) go2 (-28.9, 2.8, -27.5)
trial 1 t87.15989 lA True rA True pd1 2.024536 pd2 2.636871 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.8, -29.8) go2 (-28.9, 2.8, -27.5)
trial 1 t87.18239 lA True rA True pd1 2.010971 pd2 2.650818 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.8, -29.8) go2 (-28.9, 2.8, -27.4)
trial 1 t87.20454 lA True rA True pd1 2.011124 pd2 2.649765 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.8, -29.7) go2 (-28.9, 2.8, -27.4)
trial 1 t87.22649 lA True rA True pd1 2.011398 pd2 2.636902 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.3, 1.7, -29.7) go2 (-28.9, 2.8, -27.4)
trial 1 t87.24887 lA True rA True pd1 2.014664 pd2 2.648026 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.3, 1.7, -29.7) go2 (-28.9, 2.8, -27.4)
trial 1 t87.27096 lA True rA True pd1 1.944092 pd2 2.49324 eo1 0.4935389 eo2 0.5991141 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.3, 1.7, -29.7) go2 (-28.9, 2.8, -27.8)
trial 1 t87.29304 lA True rA True pd1 1.942764 pd2 2.64476 eo1 0 eo2 0.06775647 pp1 (0.5, 0.5) pp2 (0.4, 0.5) gd1 (0.0, -0.1, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 2.4, -32.1) go2 (-28.9, 3.4, -29.8)
